field_key,field_label,depends_on,parent_value,option_value,option_label,required,filterable,allow_custom,lazy,unit,sort_order,active
year,Year of Manufacture,model,Song Pro,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Song Pro,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Song Pro,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Song Pro,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Song Pro,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Song Pro,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Song Pro,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Song Pro,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Song Pro,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Song Pro,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Song Pro,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Song Pro,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Song Pro,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Song Pro,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Song Pro,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Song Pro,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Song Pro,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Song Pro,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Song Pro,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Song Pro,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Song Pro,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Song Pro,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Song Pro,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Song Pro,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Song Pro,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Song Pro,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Song Pro,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Song Pro,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Song Pro,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Song Pro,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Song Pro,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Song Pro,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Song Pro,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Song Pro,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Song Pro,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Song Pro,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Song Pro,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Song Pro,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Song Pro,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Song Pro,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Song Pro,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Song Pro,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Song Pro,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Song Pro,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Song Pro,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Song Pro,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Song Pro,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Song Pro,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Song Pro,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Song Pro,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Song Pro,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Song Pro,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Song Pro,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Song Pro,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Song Pro,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Song Pro,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Song Pro,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Song Pro,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Song Pro,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Song Pro,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Song Pro,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Song Pro,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Song Pro,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Song Pro,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Song Plus,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Song Plus,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Song Plus,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Song Plus,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Song Plus,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Song Plus,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Song Plus,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Song Plus,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Song Plus,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Song Plus,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Song Plus,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Song Plus,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Song Plus,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Song Plus,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Song Plus,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Song Plus,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Song Plus,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Song Plus,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Song Plus,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Song Plus,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Song Plus,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Song Plus,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Song Plus,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Song Plus,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Song Plus,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Song Plus,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Song Plus,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Song Plus,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Song Plus,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Song Plus,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Song Plus,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Song Plus,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Song Plus,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Song Plus,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Song Plus,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Song Plus,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Song Plus,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Song Plus,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Song Plus,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Song Plus,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Song Plus,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Song Plus,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Song Plus,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Song Plus,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Song Plus,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Song Plus,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Song Plus,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Song Plus,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Song Plus,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Song Plus,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Song Plus,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Song Plus,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Song Plus,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Song Plus,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Song Plus,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Song Plus,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Song Plus,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Song Plus,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Song Plus,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Song Plus,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Song Plus,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Song Plus,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Song Plus,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Song Plus,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Song Plus,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Song Plus,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Song Plus,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Song Plus,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Yuan Pro,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Yuan Pro,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Yuan Pro,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Yuan Pro,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Yuan Pro,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Yuan Pro,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Yuan Pro,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Yuan Pro,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Yuan Pro,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Yuan Pro,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Yuan Pro,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Yuan Pro,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Yuan Pro,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Yuan Pro,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Yuan Pro,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Yuan Pro,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Yuan Pro,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Yuan Pro,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Yuan Pro,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Yuan Pro,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Yuan Pro,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Yuan Pro,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Yuan Pro,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Yuan Pro,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Yuan Pro,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Yuan Pro,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Yuan Pro,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Yuan Pro,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Yuan Pro,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Yuan Pro,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Yuan Pro,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Yuan Pro,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Yuan Pro,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Yuan Pro,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Yuan Pro,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Yuan Pro,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Yuan Pro,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Yuan Pro,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Yuan Pro,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Yuan Pro,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Yuan Pro,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Yuan Pro,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Yuan Pro,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Yuan Pro,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Yuan Pro,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Yuan Pro,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Yuan Pro,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Yuan Pro,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Yuan Pro,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Yuan Pro,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Yuan Pro,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Yuan Pro,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Yuan Pro,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Yuan Pro,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Yuan Pro,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Yuan Pro,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Yuan Pro,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Yuan Pro,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Yuan Pro,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Yuan Pro,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Yuan Pro,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Yuan Pro,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Yuan Pro,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Yuan Pro,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Yuan Pro,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Yuan Pro,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Yuan Pro,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Yuan Pro,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Yuan Plus,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Yuan Plus,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Yuan Plus,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Yuan Plus,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Yuan Plus,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Yuan Plus,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Yuan Plus,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Yuan Plus,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Yuan Plus,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Yuan Plus,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Yuan Plus,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Yuan Plus,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Yuan Plus,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Yuan Plus,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Yuan Plus,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Yuan Plus,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Yuan Plus,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Yuan Plus,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Yuan Plus,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Yuan Plus,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Yuan Plus,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Yuan Plus,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Yuan Plus,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Yuan Plus,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Yuan Plus,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Yuan Plus,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Yuan Plus,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Yuan Plus,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Yuan Plus,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Yuan Plus,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Yuan Plus,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Yuan Plus,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Yuan Plus,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Yuan Plus,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Yuan Plus,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Yuan Plus,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Yuan Plus,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Yuan Plus,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Yuan Plus,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Yuan Plus,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Yuan Plus,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Yuan Plus,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Yuan Plus,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Yuan Plus,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Yuan Plus,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Yuan Plus,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Yuan Plus,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Yuan Plus,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Yuan Plus,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Yuan Plus,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Yuan Plus,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Yuan Plus,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Yuan Plus,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Yuan Plus,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Yuan Plus,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Yuan Plus,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Yuan Plus,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Yuan Plus,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Yuan Plus,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Yuan Plus,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Yuan Plus,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Yuan Plus,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Yuan Plus,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Yuan Plus,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Yuan Plus,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Yuan Plus,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Yuan Plus,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Yuan Plus,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Seal,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Seal,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Seal,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Seal,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Seal,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Seal,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Seal,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Seal,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Seal,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Seal,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Seal,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Seal,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Seal,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Seal,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Seal,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Seal,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Seal,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Seal,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Seal,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Seal,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Seal,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Seal,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Seal,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Seal,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Seal,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Seal,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Seal,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Seal,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Seal,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Seal,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Seal,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Seal,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Seal,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Seal,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Seal,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Seal,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Seal,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Seal,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Seal,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Seal,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Seal,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Seal,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Seal,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Seal,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Seal,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Seal,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Seal,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Seal,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Seal,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Seal,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Seal,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Seal,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Seal,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Seal,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Seal,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Seal,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Seal,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Seal,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Seal,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Seal,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Seal,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Seal,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Seal,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Seal,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Seal,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Seal,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Seal,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Seal,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,King,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,King,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,King,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,King,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,King,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,King,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,King,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,King,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,King,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,King,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,King,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,King,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,King,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,King,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,King,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,King,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,King,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,King,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,King,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,King,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,King,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,King,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,King,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,King,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,King,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,King,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,King,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,King,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,King,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,King,1998,1998,true,true,true,true,,29,true
